"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20000101","2000","52","2000","50","BGD","Bangladesh","M","Import","156","CHN","China","0","W00","World","H0","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","960000","false","-1","N/A",,"false","960000","false",,"false","129164",,"129164","0","true","false",
"C","A","20000101","2000","52","2000","108","BDI","Burundi","M","Import","156","CHN","China","0","W00","World","H0","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42","false","-1","N/A",,"false","42","false",,"false","103",,"103","0","true","false",
"C","A","20000101","2000","52","2000","251","FRA","France","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false","842",,"842","0","false","false",
"C","A","20000101","2000","52","2000","344","HKG","China, Hong Kong SAR","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","false","-1","N/A",,"false","18","false",,"false","1925",,"1925","0","false","false",
"C","A","20000101","2000","52","2000","404","KEN","Kenya","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6545000","false","-1","N/A",,"false","6545000","false",,"false","1050718",,"1050718","0","false","false",
"C","A","20000101","2000","52","2000","410","KOR","Rep. of Korea","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6598","false","-1","N/A",,"false","6598","false",,"false","4264",,"4264","0","false","false",
"C","A","20000101","2000","52","2000","446","MAC","China, Macao SAR","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7651.976","0","7651.976","0","false","true",
"C","A","20000101","2000","52","2000","496","MNG","Mongolia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2661000","false","-1","N/A",,"false","2661000","false",,"false","188070",,"188070","0","false","false",
"C","A","20000101","2000","52","2000","533","ABW","Aruba","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40","false","-1","N/A",,"false","40","false",,"false","39",,"39","0","false","false",
"C","A","20000101","2000","52","2000","566","NGA","Nigeria","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12466963","false","-1","N/A",,"false","12466963","false",,"false","3965290",,"3965290","0","false","false",
"C","A","20000101","2000","52","2000","643","RUS","Russian Federation","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3975341","false","-1","N/A",,"false","3975341","false",,"false","358330",,"358330","0","false","false",
"C","A","20000101","2000","52","2000","705","SVN","Slovenia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","5",,"5","0","false","false",
"C","A","20000101","2000","52","2000","757","CHE","Switzerland","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1020300","false","8","kg","1020300","false","1020300","false","0","false","179277.438","0","179277.438","0","false","true",
"C","A","20000101","2000","52","2000","764","THA","Thailand","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21820","false","-1","N/A",,"false","21820","false",,"false","4182",,"4182","0","false","false",
"C","A","20000101","2000","52","2000","818","EGY","Egypt","M","Import","156","CHN","China","0","W00","World","H0","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22288081.653","true","-1","N/A","0","false","22288081.653","true","0","false","3371760.972","0","3371760.972","6","false","true",
"C","A","20090101","2009","52","2009","12","DZA","Algeria","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6150","false","-1","N/A",,"false","6150","false",,"false","3655",,"3655","0","true","false",
"C","A","20090101","2009","52","2009","50","BGD","Bangladesh","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3642441","false","-1","N/A",,"false","3642441","false",,"false","1230479",,"1230479","0","true","false",
"C","A","20090101","2009","52","2009","70","BIH","Bosnia Herzegovina","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","-1","N/A",,"false","15","false",,"false","23",,"23","0","true","false",
"C","A","20090101","2009","52","2009","120","CMR","Cameroon","M","Import","156","CHN","China","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53","false","-1","N/A",,"false","53","false",,"false","187",,"187","0","true","false",
"C","A","20090101","2009","52","2009","124","CAN","Canada","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","-1","N/A",,"false","3000","false",,"false",,"240","240","0","true","false",
"C","A","20090101","2009","52","2009","144","LKA","Sri Lanka","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21276000","false","-1","N/A",,"false","21276000","false",,"false","5568028",,"5568028","0","true","false",
"C","A","20090101","2009","52","2009","204","BEN","Benin","M","Import","156","CHN","China","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5600","false","-1","N/A",,"false","5600","false",,"false","2753",,"2753","0","true","false",
"C","A","20090101","2009","52","2009","231","ETH","Ethiopia","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52084.83","false","8","kg","52084.83","false","52084.83","false","0","false","58534.488",,"58534.488","0","false","true",
"C","A","20090101","2009","52","2009","233","EST","Estonia","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","370","false","8","kg","370","false","370","false","0","false","544.02","0","544.02","0","false","true",
"C","A","20090101","2009","52","2009","234","FRO","Faeroe Isds","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","-1","N/A",,"false","4","false",,"false","18",,"18","0","true","false",
"C","A","20090101","2009","52","2009","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19774","false","-1","N/A",,"false","19774","false",,"false","105345",,"105345","0","false","false",
"C","A","20090101","2009","52","2009","372","IRL","Ireland","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26866","false","8","kg","26866","false","26866","false","0","false","112517.064","0","112517.064","0","false","true",
"C","A","20090101","2009","52","2009","410","KOR","Rep. of Korea","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300000","false","-1","N/A",,"false","300000","false",,"false","117000",,"117000","0","true","false",
"C","A","20090101","2009","52","2009","446","MAC","China, Macao SAR","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2193.56","0","2193.56","0","false","true",
"C","A","20090101","2009","52","2009","458","MYS","Malaysia","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","308044","false","-1","N/A",,"false","308044","false",,"false","253170",,"253170","0","true","false",
"C","A","20090101","2009","52","2009","484","MEX","Mexico","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","true","-1","N/A",,"false","4","true",,"false",,"1","1","6","true","false",
"C","A","20090101","2009","52","2009","508","MOZ","Mozambique","M","Import","156","CHN","China","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","936199","true","-1","N/A",,"false","936199","true",,"false","379554",,"379554","6","true","false",
"C","A","20090101","2009","52","2009","524","NPL","Nepal","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11737","false","-1","N/A",,"false","11737","false",,"false","2837",,"2837","0","true","false",
"C","A","20090101","2009","52","2009","528","NLD","Netherlands","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27525","true","-1","N/A",,"false","27525","true",,"false","11159",,"11159","6","true","false",
"C","A","20090101","2009","52","2009","566","NGA","Nigeria","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","263043","false","-1","N/A",,"false","263043","false",,"false","797200",,"797200","0","true","false",
"C","A","20090101","2009","52","2009","579","NOR","Norway","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","370","false","8","kg","370","false","370","false","0","false","3745.032","0","3745.032","0","false","true",
"C","A","20090101","2009","52","2009","608","PHL","Philippines","M","Import","156","CHN","China","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8469948","false","-1","N/A",,"false","8469948","false",,"false","1485340",,"1485340","0","true","false",
"C","A","20090101","2009","52","2009","620","PRT","Portugal","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40","false","-1","N/A",,"false","40","false",,"false","20",,"20","0","true","false",
"C","A","20090101","2009","52","2009","643","RUS","Russian Federation","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9910","false","-1","N/A",,"false","9910","false",,"false","2019",,"2019","0","true","false",
"C","A","20090101","2009","52","2009","703","SVK","Slovakia","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","136","false","-1","N/A",,"false","136","false",,"false","463",,"463","0","true","false",
"C","A","20090101","2009","52","2009","752","SWE","Sweden","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8000","false","-1","N/A",,"false","8000","false",,"false","23051",,"23051","0","true","false",
"C","A","20090101","2009","52","2009","826","GBR","United Kingdom","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14580","false","-1","N/A",,"false","14580","false",,"false","18411",,"18411","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H3","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40735","false","-1","N/A",,"false","40735","false",,"false","38820",,"38820","0","true","false",
"C","A","20190101","2019","52","2019","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","188.1","false","8","kg","188.1","false","188.1","false","1344","false","4670.531","4508.565","4670.531","0","false","true",
"C","A","20190101","2019","52","2019","40","AUT","Austria","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","461","false","8","kg","461","false","461","false","0","false","343.747",,"343.747","0","false","true",
"C","A","20190101","2019","52","2019","112","BLR","Belarus","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","400",,"400","0","false","true",
"C","A","20190101","2019","52","2019","152","CHL","Chile","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","421323.666","396044.246","421323.666","0","false","true",
"C","A","20190101","2019","52","2019","180","COD","Dem. Rep. of the Congo","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2550","false","8","kg","2550","false","2550","false","0","false","4407.058","0","4407.058","0","false","true",
"C","A","20190101","2019","52","2019","203","CZE","Czechia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150","false","8","kg","150","false","150","false","0","false","7819","7389","7819","0","false","true",
"C","A","20190101","2019","52","2019","214","DOM","Dominican Rep.","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130","false","8","kg","130","false","230","false","0","false","81.484","69.049","81.484","0","false","true",
"C","A","20190101","2019","52","2019","231","ETH","Ethiopia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7408000","false","8","kg","7408000","false","7408000","false","0","false","6648240.83","0","6648240.83","0","false","true",
"C","A","20190101","2019","52","2019","246","FIN","Finland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true","0","false","4407.456",,"4407.456","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31641.316","true","-1","N/A","0","false","31641.316","true","0","false","89592.652",,"89592.652","6","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25571","false","8","kg","25571","false","25571","false","0","false","43638.409",,"43638.409","0","false","true",
"C","A","20190101","2019","52","2019","398","KAZ","Kazakhstan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45000","false","8","kg","45000","false","45000","false","0","false","16450",,"16450","0","false","true",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","508239","false","8","kg","508239","false","508239","false","0","false","136131",,"136131","0","false","true",
"C","A","20190101","2019","52","2019","446","MAC","China, Macao SAR","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","122.546",,"122.546","0","false","true",
"C","A","20190101","2019","52","2019","458","MYS","Malaysia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","8","kg","10000","false","10000","false","0","false","5496.721","0","5496.721","0","false","true",
"C","A","20190101","2019","52","2019","462","MDV","Maldives","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1426","false","8","kg","1426","false","1426","false","0","false","1946.01",,"1946.01","0","false","true",
"C","A","20190101","2019","52","2019","524","NPL","Nepal","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","2.79","0","2.79","0","false","true",
"C","A","20190101","2019","52","2019","533","ABW","Aruba","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","104","false","8","kg","104","false","104","false","0","false","145.81","0","145.81","0","false","true",
"C","A","20190101","2019","52","2019","554","NZL","New Zealand","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A","0","false","100","false","149","false","46.728","43.54","46.728","0","false","true",
"C","A","20190101","2019","52","2019","579","NOR","Norway","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26422","false","8","kg","26422","false","26422","false","0","false","16587.78",,"16587.78","0","false","true",
"C","A","20190101","2019","52","2019","608","PHL","Philippines","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1400","false","8","kg","1400","false","1400","false","1400","false","1950","1900","1950","0","false","true",
"C","A","20190101","2019","52","2019","616","POL","Poland","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","463",,"463","0","false","true",
"C","A","20190101","2019","52","2019","686","SEN","Senegal","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3237","false","8","kg","3237","false","3237","false","0","false","1332.667",,"1332.667","0","false","true",
"C","A","20190101","2019","52","2019","688","SRB","Serbia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","402","402","402","0","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3420","false","21","1000 KG","3.42","false","3420","false","0","false","2035.629",,"2035.629","0","false","true",
"C","A","20190101","2019","52","2019","703","SVK","Slovakia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","168","false","8","kg","168","false","168","false","0","false","526.153","526.153","526.153","0","false","true",
"C","A","20190101","2019","52","2019","704","VNM","Viet Nam","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76500","false","21","1000 KG","76.5","false","76500","false","0","false","78705",,"78705","0","false","true",
"C","A","20190101","2019","52","2019","724","ESP","Spain","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9588","false","8","kg","9588","false","9588","false","0","false","33317.543",,"33317.543","0","false","true",
"C","A","20190101","2019","52","2019","752","SWE","Sweden","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12576.548","true","-1","N/A","0","false","12576.548","true","0","false","52757.623",,"52757.623","6","false","true",
"C","A","20190101","2019","52","2019","762","TJK","Tajikistan","M","Import","156","CHN","China","0","W00","World","H4","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1500","false","8","kg","1500","false","1500","false","0","false","802","0","802","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","173.864","true","-1","N/A","0","false","173.864","true","0","false","39.4",,"39.4","6","false","true",
"C","A","20190101","2019","52","2019","800","UGA","Uganda","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","8","kg","500","false","500","false","0","false","150","0","150","0","false","true",
"C","A","20190101","2019","52","2019","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1695","false","-1","N/A","0","false","1695","false","0","false","2518","2418","2518","0","false","true",
"C","A","20190101","2019","52","2019","860","UZB","Uzbekistan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","700000","false","21","1000 KG","700","false","700000","false","0","false","126000",,"126000","0","false","true",
